762,"yes","retro alvéolaire","CARESTREAM","K 2200","WAYA 240",2008,,"SALLE DE SOINS 1",,,,"70","7","0.043","CCD","true"
762,"yes","retro alvéolaire","MY RAY","RX DC","706 J 7654","2020",2020,"SALLE DE SOINS 2","CODEP-LIL-2020-053609","05/11/2020","D590566","70","8","0,180","CCD","false"
762,"yes","retro alvéolaire","MY RAY","RX DC","706 J 7630","2020",2020,"SALLE DE SOINS 3",,,,"70","8","0,220","CCD","false"
762,"yes","retro alvéolaire","MY RAY","RX DC","706 J 7631","2020",2020,"SALLE DE SOINS 4",,,,"70","8","0,220","CCD","false"
763,"yes","retro alvéolaire","PLANMECA","Pro X","ITPX 14020430","2014",,"SALLE DE SOINS 1","CODEP-LIL-2020-036660","14/07/2020","D590445","63","6","0.160","CCD","true"
763,"yes","retro alvéolaire","PLANMECA","Pro X","IPX 010368","2014",,"SALLE DE SOINS 2","CODEP-LIL-2020-036660","14/07/2020","D590445","63","6","0.160","CCD","true"
764,"yes","retro alvéolaire","CARESTREAM","CCX digital/708G ","18241","1992","1992","SALLE DE SOINS","2014 59 592 1043 1 ","10/10/2014",,"70","8","0.12","CCD","true"
765,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","60061","2018","2018","SALLE DE SOINS 1","CODEP-LIL-2020-050867","19/10/2020","D620139","70","7","0,16","CCD","true"
765,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","65745","2019","2020","SALLE DE SOINS 2","CODEP-LIL-2020-050867","19/10/2020","D620139","70","7","0,08","CCD","true"
765,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","63415","2018","2019","SALLE DE SOINS 3","CODEP-LIL-2020-050867","19/10/2020","D620139","70","7","0,08","CCD","true"
767,"yes","retro alvéolaire","CARESTREAM","CS 2200","HBXV 079","2019",,"SALLE DE SOINS 1"," CODEP-LIL-2019-028498"," 25/06/2019","D5900236","70","7","0.09","CCD","true"
767,"yes","retro alvéolaire","CARESTREAM","CS 2200","FFYX 012","2017",,"SALLE DE SOINS 2"," CODEP-LIL-2019-028498"," 25/06/2019","D5900236","70","7","0.040","CCD","true"
768,"yes","retro alvéolaire","TROPHY","Irix 708","ILLISIBLE","1995",,"SALLE DE SOINS 1","CODEP-LIL-2018-001049","08/01/2018","D590091","70","8","0.12","CCD","true"
768,"yes","retro alvéolaire","PLANMECA","Pro X","ITPX 16090058","2016",,"SALLE DE SOINS 2",,,,"60","8","0.125","CCD","true"
769,"yes","retro alvéolaire","CARESTREAM","CS 2200","BJYO 265","2013",,"SALLE DE SOINS","CODEP-LIL-2020-013069","13/02/2020","D590388","70","7","0.085","CCD","true"
770,"yes","retro alvéolaire","MY RAY","RX DC","706 J 8297",2020,"2020","SALLE DE SOINS 1"," CODEP-LIL-2020-051271","21/10/2020","D590441","60","8","0,200.125","CCD","false"
770,"yes","retro alvéolaire","MY RAY","RX DC","706 J 8296","2020","2020","SALLE DE SOINS 2"," CODEP-LIL-2020-051271","21/10/2020","D590441","60","8","0.20","CCD","false"
771,"yes","retro alvéolaire","TROPHY","KODAK 2200","TAXB395","2005",,"SALLE DE SOINS 1","CODEP-LIL-2020-05562","14/11/2020","D590362","70","4","0,069","CCD","true"
771,"yes","retro alvéolaire","TROPHY","Elitys","SDX 1034","2004",,"SALLE DE SOINS 2",,,,"70","4","0,104","CCD","true"
771,"yes","retro alvéolaire","VATECH","VEX-S100W","056 3590",2012,"2020","SALLE DE SOINS 3",,,,"60","7","0,12","CCD","false"
775,"yes","retro alvéolaire","CARESTREAM","CS 2200","DDYO 260","2015",,"SALLE DE SOINS","CODEP-LIL-2019-004340","24/01/2019","D590240","70","7","0,340","ERLM","true"
780,"yes","retro alvéolaire","TROPHY","KODAK 2200","CJYQ 036","2014",,"SALLE DE SOINS 1","CODEP-LIL-2020-050789","17/10/2020","D590547","70","7","0,085","CCD","true"
780,"yes","retro alvéolaire","MY RAY","EXTEND","706 J 6301",2019,,"SALLE DE SOINS 2","CODEP-LIL-2020-050789","17/10/2020","D590547","70","8","0,280","CCD","false"
781,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","60887","2018",,"SALLE DE SOINS 1","CODEP-LIL-2019-038743","10/09/2019","D590326","70","7","0.08","CCD","false"
781,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","60609","2018",,"SALLE DE SOINS 2",,,,"70","7","0.08","CCD","false"
781,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","60906","2018",,"SALLE DE SOINS 3",,,,"70","7","0.08","CCD","false"
782,"yes","retro alvéolaire","SIEMENS","HELIODENT MD","07606","1992",,"SALLE DE SOINS 1","CODEP-LIL-2019-014429","26/03/2019","D590275","70","7","0,10","CCD","true"
782,"yes","retro alvéolaire","PHILIPS","Oralix 65 P","7906922","1980",,"SALLE DE SOINS 2",,,,"65","7.5","0.40","CCD","true"
783,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","45850","2008","2008","SALLE DE SOINS 1","CODEP-LIL-2021-002713",2021-01-13,"D590630","70","8","0.2","CCD","true"
783,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","38601","2016","2016","SALLE DE SOINS 2","CODEP-LIL-2021-002713",2021-01-13,"D590630",,,,"CCD","true"
783,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","52785","2018","2018","SALLE DE SOINS 3","CODEP-LIL-2021-002713",2021-01-13,"D590630","70","8","0.2","CCD","true"
784,"yes","retro alvéolaire","SIRONA","Heliodent DS","10360","1999",2000,"MURAL"," "," ",,"70","8","0.10","CCD","true"
785,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITHC92641","2012","2013","SALLE DE SOINS","CODEP-LIL-2013-035788","25/06/2013",,"63","8","0.064","ERLM","true"
786,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","ITH11652","1999",,"SALLE DE SOINS 1","CODEP-LIL-2020-035259","04/07/2020","D590434","63","8","0.04","CCD","false"
786,"yes","retro alvéolaire","CEFLA","Stern 70","76070452","2006",,"SALLE DE SOINS 2",,"04/07/2020",,"70","8","0.17","CCD","false"
787,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","6CE070002204 / 7H29782 ","2018","2019","SALLE DE SOINS","DNPRX-LIL-2019-0601","17/01/2019","Sigis D590232","60","7","0.17","ERLM","false"
788,"yes","retro alvéolaire","TROPHY","Elitys","SFXB313","2004","2004","SALLE DE SOINS","Dec-2013-59-606-0702-01","04/06/2013",,"70","7","0.143","ERLM","true"
791,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","17428","2013","2013","SALLE DE SOINS 1","CODEP-LIL62017-048562","28/11/2017","D590073","70","7","0.06","CCD","false"
791,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","18354","2013","2013","SALLE DE SOINS 2",,,,"70","7","0.04","ERLM","false"
795,"yes","retro alvéolaire","CARESTREAM","CS 2200","IBXV 148",2020,,"SALLE DE SOINS","CODEP-LIL-2021-031637","01/07/2021","D590704","70","7","0,029","CCD","false"
796,"yes","retro alvéolaire","TROPHY","CS 2200","CKYO204","2014","2014","SALLE DE SOINS 1","CODEP-LIL-2018-014608","21/03/2018","D590118","70","7","0.135","CCD","true"
796,"yes","retro alvéolaire","CARESTREAM","CS 2200","ELYQ031","2016","2016","SALLE DE SOINS 2",,,,"70","7","0.107","CCD","true"
797,"yes","retro alvéolaire","TROPHY","Irix 70","SHXA094","2004","2004","SALLE DE SOINS","Dec-2012-59-606-0857-01","24/02/2012",,"70","8","0.16","ERLM","true"
798,"yes","retro alvéolaire","TROPHY","KODAK 2200","XBYA317",2009,2009,"SALLE DE SOINS 1","CODEP-LIL-2019-048256","15/11/2019","D590045","60","4","0.078","ERLM","true"
798,"yes","retro alvéolaire","MY RAY","RX DC","706J4575",2019,2019,"SALLE DE SOINS 2","CODEP-LIL-2019-048256","15/11/2019","D590045","70","8","0.08","ERLM","false"
800,"yes","retro alvéolaire","CARESTREAM","CS 2200","EGYO047","2016","2016","SALLE DE SOINS 1","CODEP-LIL-2017-011898","21/03/2017",,"70","7","0.086","CCD","true"
800,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","409129","1994","1994","SALLE DE SOINS 2",,,,"70","7","0.08","CCD","true"
802,"yes","retro alvéolaire","CARESTREAM","CS 2200","DFYO261","2015",,"SALLE DE SOINS 1","CODEP-LIL-2017-030685","26/07/2017","D5900130","70","7","0.18","CCD","true"
802,"yes","retro alvéolaire","TROPHY","KODAK 2200","WAYA 471","2008",,"SALLE DE SOINS 2",,,,"70","4","0.125","CCD","true"
803,"yes","retro alvéolaire","TROPHY","Elitys TRX 708","XBQA088","2002","2002","SALLE DE SOINS","128771/03/E1","20/12/2002",,"70","4","0.236","CCD","true"
804,"yes","retro alvéolaire","TROPHY","Irix 708","510163","1995","1995","SALLE DE SOINS","CODEP-LIL-2019-028517","25/06/2019","D590304","70","8","0.22","Argentique","true"
805,"yes","retro alvéolaire","SIRONA","Heliodent DS","40687","2005","2005","SALLE DE SOINS 1","Dec-2007-59-606-0140-01","27/07/2007",,"60","7","0.12","ERLM","true"
805,"yes","retro alvéolaire","SIRONA","Heliodent DS","504056","2005","2005","SALLE DE SOINS 2",,,,"60","7","0.1","CCD","true"
806,"yes","retro alvéolaire","KODAK","KODAK 2200","VLYA399","2007","2017","SALLE DE SOINS 1","CODEP-LIL-2021-057561","06/12/2021","D590745","70","4","0.046","CCD","true"
806,"yes","retro alvéolaire","CARESTREAM","CS 2200","CKYQ015",2014,2021,"SALLE DE SOINS 2","CODEP-LIL-2021-057561","06/12/2021","D590745","70","7","0.068","CCD","false"
807,"yes","retro alvéolaire","CARESTREAM","CS 2200","BEYQ 028","2013",,"SALLE DE SOINS 1","CODEP-LIL-2021-016728","04/04/2021","D590685","70","7","0.160","CCD","false"
807,"yes","retro alvéolaire","TROPHY","KODAK 2000","UXB 508","2006",,"SALLE DE SOINS 2","CODEP-LIL-2021-016728","04/04/2021","D590685","70","7","0.09","CCD","false"
807,"yes","retro alvéolaire","CARESTREAM","CS 2200","HKXV 276","2019",,"SALLE DE SOINS 3","CODEP-LIL-2021-016728","04/04/2021","D590685","70","7","0.099","CCD","false"
808,"yes","retro alvéolaire","KODAK","KODAK 2200","WKYA 360","2008",,"SALLE DE SOINS 1","CODEP-LIL-2021-010910","28/02/2021","D620083","70","4","0,033","CCD","false"
808,"yes","retro alvéolaire","CARESTREAM","CS 2200","EKYO 426","2016",,"SALLE DE SOINS 2","CODEP-LIL-2021-010910","28/02/2021","D620083","70","7","0.071","CCD","false"
808,"yes","retro alvéolaire","CARESTREAM","CS 2200","XJXV 248","2019",,"SALLE DE SOINS 3","CODEP-LIL-2021-010910","28/02/2021","D620083","70","7","0.071","CCD","false"
808,"yes","retro alvéolaire","CARESTREAM","CS 8100","EKXG 140","2016",,"SALLE PANORAMIQUE","CODEP-LIL-2021-010910","28/02/2021","D620083","80","8","10.78","CCD","false"
809,"yes","retro alvéolaire","TROPHY","Irix 70","XANJ 0002","1999","1999","SALLE DE SOINS","CODEP-LIL-2021-039372","23/08/2021","D620368","70","8","0,10","CCD","true"
810,"yes","retro alvéolaire","CARESTREAM","CS 2200","GFXV 169","2018",,"SALLE DE SOINS 1","CODEP-LIL-2021-055521","25/11/2021","D590239","70","7","0,047","CCD","true"
810,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","77B070003726","2019",,"SALLE DE SOINS 2","CODEP-LIL-2021-055521","25/11/2021","D590239","60","7","0,12","CCD","true"
810,"yes","retro alvéolaire","TROPHY","KODAK 2000","WDXB 063","2008",,"SALLE DE SOINS 3","CODEP-LIL-2021-055521","25/11/2021","D590239","70","4","0,06","CCD","true"
810,"yes","retro alvéolaire","TROPHY","Irix 708",,,,"SALLE DE SOINS 4","CODEP-LIL-2021-055521","25/11/2021","D590239","70","8","0.08","CCD","false"
811,"yes","retro alvéolaire","TROPHY","CS 2200","XEYA 168","2009","2009","SALLE DE SOINS 1","CODEP-LIL-2017-045968 ","10/11/2017","D620038","70","7","0.10","ERLM","true"
811,"yes","retro alvéolaire","TROPHY","CS 2200","XEYA 165","2009","2009","SALLE DE SOINS 2","CODEP-LIL-2017-045968 ","10/11/2017","D620038","70","7","0.10","ERLM","true"
811,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","674070001406/6M16216","2017","2017","SALLE DE SOINS 3","CODEP-LIL-2017-045968 ","10/11/2017","D620038","70","7","0.10","ERLM","true"
811,"yes","retro alvéolaire","TROPHY","Irix 70","XAPD 432","2001","2001","SALLE DE SOINS 4","CODEP-LIL-2017-045968 ","10/11/2017","D620038","70","7","0.12","ERLM","true"
812,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","38526","2016","2017","SALLE DE SOINS 1","CODEP-LIL-2018-046195","18/09/2018","D590185","70","7","0,12","ERLM","true"
812,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","48058","2017","2017","SALLE DE SOINS 2","CODEP-LIL-2018-046195","18/09/2018","D590185","70","7","0,08","ERLM","true"
813,"yes","retro alvéolaire","TROPHY","KODAK 2200","XJYA 213","2008",,"SALLE DE SOINS","CODEP-LIL-2018-029613","16/06/2018","D590156","70","7","0,10","CCD","true"
814,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","46214","2009","2020","SALLE DE SOINS 2","DNPRX-LIL-2020-5389","08/09/2020","D590501","60","7","0.08","ERLM","false"
815,"yes","retro alvéolaire","PLANMECA","Pro X","XPY009018",2013,,"SALLE DE SOINS","CODEP-LIL-2020-058197","29/11/2020","D590470","63","6","0,040","CCD","false"
816,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","104758","1990","1990","SALLE DE SOINS 1","CODEP-LIL-2019-046537","31/10/2019","D590349","70","8","0,10","ERLM","true"
816,"yes","retro alvéolaire","TROPHY","CS 2200","EIYO 525","2016","2016","SALLE DE SOINS 2","CODEP-LIL-2019-046537","31/10/2019","D590349","70","7","0,106","ERLM","true"
817,"yes","retro alvéolaire","BELMONT","Radio Photo XII S","EX16H0186","2012","2012","SALLE DE SOINS 1","CODEP-LIL-2021-010003","23/02/2021","D590656","60","6","0,16","CCD","true"
817,"yes","retro alvéolaire","TROPHY","KODAK 2200","WBYA422",2007,"2007","SALLE DE SOINS 2","CODEP-LIL-2021-010003","23/02/2021","D590656","70","4","0.072","CCD","true"
817,"yes","retro alvéolaire","TROPHY","KODAK 2200","ZKYE020","2011","2011","SALLE DE SOINS 3","CODEP-LIL-2021-010003","23/02/2021","D590656","70","7","0.135","CCD","true"
818,"yes","retro alvéolaire","CARESTREAM","CS 2200","CJYO 243","2014","2014","SALLE DE SOINS 1","CODEP-LIL-2020-043207","02/09/2020","D590497","70","7","0,063","CCD","true"
818,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","11389","2012","2012","SALLE DE SOINS 2","CODEP-LIL-2020-043207","02/09/2020","D590497","70","7","0,04","CCD","true"
819,"yes","retro alvéolaire","TROPHY","Elitys","XBPB 084","2001",,"SALLE DE SOINS 1","CODEP-LIL-2020-058718","02/12/2020","D590604","70","4","0,17","CCD","true"
819,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","6768","2011",,"SALLE DE SOINS 2",,,,"70","7","0,04","CCD","true"
819,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","17334","2013",,"SALLE DE SOINS 3",,,,"70","7","0,04","CCD","true"
820,"yes","retro alvéolaire","TROPHY","KODAK 2200","WGYA 244","2008","2008","SALLE DE SOINS 1","CODEP-LIL-2020-003309","13/01/2020","D590377","70","4","0,09","CCD","true"
820,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","21036","2013","2013","SALLE DE SOINS 2","CODEP-LIL-2020-003309","13/01/2020","D590377","70","7","0,08","CCD","false"
821,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","8F42327","2018","2018","SALLE DE SOINS","CODEP-LIL-2019-031472","11/07/2019","D590312","60","7","0,12","ERLM","true"
821,"yes","retro alvéolaire","TROPHY","KODAK 2200","BLYO 297","2013","2019","SALLE DE SOINS","CODEP-LIL-2019-031472","11/07/2019","D590312","70","7","0,08","CCD","true"
821,"yes","retro alvéolaire","TROPHY","CS 2200","EKYO 196","2016","2016","SALLE DE SOINS","CODEP-LIL-2019-031472","11/07/2019","D590312","70","7","0,071","CCD","true"
821,"yes","retro alvéolaire","TROPHY","CS 2200","DFYO 161","2015","2015","SALLE DE SOINS","CODEP-LIL-2019-031472","11/07/2019","D590312","70","7","0,178","ERLM","true"
822,"yes","retro alvéolaire","TROPHY","Irix 708","938 B 084","1987","1987","SALLE DE SOINS 1","CODEP-LIL-2021-053068","09/11/2021","D590523","70","8","0,40","ERLM","true"
822,"yes","retro alvéolaire","TROPHY","KODAK 2200","WEYA 603","2008","2008","SALLE DE SOINS 2","CODEP-LIL-2021-053068","09/11/2021","D590523","70","4","0,057","CCD","true"
822,"yes","retro alvéolaire","MY RAY","RX DC","706J010564","2021","2021","SALLE DE SOINS 3","CODEP-LIL-2021-053068","09/11/2021","D590523","70","8","0,25","CCD","true"
823,"yes","retro alvéolaire","TROPHY","CS 2200","FKYX 362","2017",,"SALLE DE SOINS 1","CODEP-LIL-2021-004527","23/01/2021","D590638","70","7","0.270","CCD","true"
823,"yes","retro alvéolaire","TROPHY","Irix 70","XDXA 020",2009,,"SALLE DE SOINS 2",,,,"70","8","0.16","CCD","true"
825,"yes","retro alvéolaire","TROPHY","CS 2200","EKYO 044","2016",,"SALLE DE SOINS","CODEP-LIL-2020-036683","14/07/2020","D590451","60","7","0.168","ERLM","true"
826,"yes","retro alvéolaire","GENDEX ","ORALIX AC","950991","1999","1999","SALLE DE SOINS"," "," ",,"65","7,5","0,10","CCD","true"
826,"yes","retro alvéolaire","TROPHY","Irix 70","XKXA 058","2009",2011,"SALLE DE SOINS"," "," ",,"70","8","0,12","ERLM","true"
827,"yes","retro alvéolaire","TROPHY","CS 2200","DBYO222","2015",2015,"SALLE DE SOINS","CODEP-LIL-2020-055072","15/11/2020","D590574","70","7",,"CCD","true"
827,"yes","retro alvéolaire","TROPHY","KODAK 2000","YKYC044","2010",2010,"SALLE DE SOINS"," "," ",,"70","8","0.2","CCD","true"
828,"yes","retro alvéolaire","TROPHY","Irix 70","RFXA 149","2003",,"SALLE DE SOINS 1","CODEP-LOL-2020-059426","06/12/2020","D590616","70","8","0,008","CCD","true"
828,"yes","retro alvéolaire","TROPHY","Irix 70","TJXA 402","2005",,"SALLE DE SOINS 2",,,,"70","8","0,22","CCD","true"
830,"yes","retro alvéolaire","TROPHY","KODAK 2200","UKYA 497","2006","2006","SALLE DE SOINS 1","CODEP-LIL-2020-035201","03/07/2020","D590432","70","7","0,281","Argentique","true"
831,"yes","retro alvéolaire","BELMONT","Radio Photo XII S","EX16L 0288","2016",,"SALLE DE SOINS 1","CODEP-LIL-2021-054681","21/11/2021","D590605","60","6","0,25","CCD","true"
831,"yes","retro alvéolaire","CARESTREAM","CS 2200","JFXV 202","2021",,"SALLE DE SOINS 2","CODEP-LIL-2021-054681","21/11/2021","D590605","70","7","0,05","CCD","true"
831,"yes","retro alvéolaire","BELMONT","Radio Photo XII S","EX10I 0693","2017",,"SALLE DE SOINS 3","CODEP-LIL-2021-054681","21/11/2021","D590605","60","7","0,25","CCD","true"
833,"yes","retro alvéolaire","CARESTREAM","CS 2200","ELYO 171","2016",,"SALLE DE SOINS 1","CODEP-LIL-2020-059389 ","05/12/2020","D590086","70","7","0,180","CCD","true"
833,"yes","retro alvéolaire","MY RAY","EXTEND","706 J 4577",2019,,"SALLE DE SOINS 2","CODEP-LIL-2020-059389 ","05/12/2020","D590086","70","8","0,180","CCD","false"
834,"yes","retro alvéolaire","PLANMECA","Pro X","ITPX 15100424","2015","2015","SALLE DE SOINS 1","CODEP-LIL-2020-042193","25/08/2020","D620287","63","6","0,125","ERLM","true"
834,"yes","retro alvéolaire","PLANMECA","Prostyle Intra","TTHC 92634","2012","2012","SALLE DE SOINS 2","CODEP-LIL-2020-042193","25/08/2020","D620287","60","8","0,10","CCD","true"
836,"yes","retro alvéolaire","TROPHY","KODAK 2200","CKYO 035","2014","2018","SALLE DE SOINS","CODEP-LIL-2018-023758","23/05/2018","D620079","70","7","0,135","CCD","true"
837,"yes","retro alvéolaire","KODAK","KODAK 2200","WKYA188","2008","2010","SALLE DE SOINS"," "," ",,"70","6","0,15","ERLM","true"
838,"yes","retro alvéolaire","OWANDY","XRAY","39190723",2019,,"SALLE DE SOINS","CODEP-LIL-2021-010898","28/02/2021","D620064","70","6","0.20","CCD","false"
840,"yes","retro alvéolaire","TROPHY","KODAK 2200","VIYA032","2007","2007","SALLE DE SOINS 1","CODEP-LIL-2021-002001","11/01/2021","D590060","70","7","0.112","ERLM","true"
840,"yes","retro alvéolaire","TROPHY","CS 2200","FFYX148","2017","2017","SALLE DE SOINS 2","CODEP-LIL-2021-002001","11/01/2021","D590060","70","7","0.135","ERLM","false"
840,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","792070004295/9F58826","2019","2020","SALLE DE SOINS 3","CODEP-LIL-2021-002001","11/01/2021","D590060","60","7","0.11","ERLM","false"
841,"yes","retro alvéolaire","KAVO","FOCUS","42279T","2018","2019","SALLE DE SOINS","CODEP-LIL-2019-017967","11/04/2019","D590286","70","7","0,08","CCD","true"
842,"yes","retro alvéolaire","SATELEC","X Mind","XU6893C","2019","2019","SALLE DE SOINS 1","DNPRX-LIL-2019-7869","08/10/2019","D590339","70","6","0,32","ERLM","true"
842,"yes","retro alvéolaire","TROPHY","Elitys","RAXB168","2003","2019","SALLE DE SOINS 2","DNPRX-LIL-2019-7869","08/10/2019","D590339","70","8","0.166","ERLM","true"
843,"yes","retro alvéolaire","TOSHIBA","DG-10A05T3","H204400368","2016","2016","SALLE DE SOINS 1","CODEP-LIL-2019-040796","24/09/2019","D590335","60","7","0,13","CCD","false"
843,"yes","retro alvéolaire","TROPHY","CS 2200","DCYO 533","2015","2015","SALLE DE SOINS 2","CODEP-LIL-2019-040796","24/09/2019","D590335","70","4","0,125","CCD","false"
844,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","39917","2016","2016","SALLE DE SOINS 1","CODEP-LIL-2020-012929","13/02/2020","D590387","70","7","0,10","CCD","true"
844,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","15133","2012","2012","SALLE DE SOINS 2","CODEP-LIL-2020-012929","13/02/2020","D590387","70","7","0,10","CCD","true"
846,"yes","retro alvéolaire","TROPHY","KODAK 2200","XKYC 175","2009","2009","SALLE DE SOINS 1","CODEP-LIL-2020-033201","23/06/2020","D590422","60","7","0,038","ERLM","true"
848,"yes","retro alvéolaire","TROPHY","Irix 70","XANE 0040","1999","1999","SALLE DE SOINS","CODEP-LIL-2020-060655","12/12/2020","D590619","70","8","0,2","ERLM","true"
849,"yes","retro alvéolaire","TROPHY","Irix 708","632045","1996","1996","SALLE DE SOINS 1"," CODEP-LIL-2021-053063","09/11/2021","D590735","70","8","0,14","CCD","true"
849,"yes","retro alvéolaire","SIRONA","HELIODENT","41742","2007","2007","SALLE DE SOINS 2"," CODEP-LIL-2021-053063","09/11/2021","D590735","60","7","0,14","CCD","false"
850,"yes","retro alvéolaire","TROPHY","KODAK 2200","UCXB 501","2005","2005","SALLE DE SOINS 1","CODEP-LIL-2020-033243","23/06/2020","D590423","70","4","0,087","CCD","true"
852,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","18323","2013","2013","SALLE DE SOINS 1","CODEP-LIL-2020-048993 ","07/10/2020","D590521","70","7","0.04","CCD","true"
852,"yes","retro alvéolaire","MY RAY","RXDC ","706J2476","2018","2018","SALLE DE SOINS 2","CODEP-LIL-2020-048993 ","07/10/2020","D590521","70","8","0,14","CCD","true"
852,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","65824","2020",2021,"SALLE DE SOINS 3","CODEP-LIL-2021 -004805","25/01/2021","D590521","70","7","0.08","CCD","false"
858,"yes","retro alvéolaire","STERN","Cefla 70","76070220","2004","2004","SALLE DE SOINS 1","CODEP-LIL-2020-040200","06/08/2020","D590492","70","8","0,05","CCD","true"
861,"yes","retro alvéolaire","TROPHY","CS 2200","GIXV077","2018","2018","SALLE DE SOINS 1","DNPRX-LIL-2019-8688","08/11/2019","D590193","70","7","0.18","CCD","true"
861,"yes","retro alvéolaire","MY RAY","EXTEND","706J4834","2019","2019","SALLE DE SOINS 2","DNPRX-LIL-2019-8688","08/11/2019","D590193","70","8","0.28","CCD","true"
862,"yes","retro alvéolaire","KODAK","KODAK2000","TKXB134","2005","2005","MURAL"," "," ",,,,,"CCD","true"
862,"yes","retro alvéolaire","MY RAY","RX DC EXTEND","70664825","2015",2016,"MURAL"," "," ",,,,,"CCD","true"
862,"yes","retro alvéolaire","CARESTREAM","CS 2200","GDXK058","2018","2018","MURAL"," "," ",,"70",,"0.10","CCD","true"
863,"yes","retro alvéolaire","TROPHY","CS 2200","FLYQ 013","2017",2018,"SALLE DE SOINS"," "," ",,"70","8","0.5","CCD","true"
865,"yes","retro alvéolaire","KODAK","KODAK 2200","ZCYE 056","2011",,"SALLE DE SOINS 1","CODEP-LIL-2019-047710","12/11/2019","D590331","70","8","0,227","CCD","true"
865,"yes","retro alvéolaire","MY RAY","RX DC","706 53 643","2018",,"SALLE DE SOINS 2",,,,"70","8","0,280","CCD","false"
866,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","17905","2018",,"SALLE DE SOINS 1","CODEP-LIL-2020-050787","17/10/2020","D590546","70","7",,"CCD","true"
866,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","63333","2019",,"SALLE DE SOINS 2",,,,"70","7",,"CCD","true"
866,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","17463","2013",,"SALLE DE SOINS 3",,,,"70","7",,"CCD","true"
868,"yes","retro alvéolaire","TROPHY","Elitys","SCXB 176","2004",,"SALLE DE SOINS 1","CODEP-LIL-2020-054256","09/11/2020","D590216","70","7","0.04","CCD","true"
868,"yes","retro alvéolaire","PLANMECA","Pro X","ITPX 005152","2013",,"SALLE DE SOINS 2",,,,"63","6","0.08","CCD","true"
868,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","67709","2019",,"SALLE DE SOINS 3",,,,"70","7","0.12","CCD","false"
869,"yes","retro alvéolaire","TROPHY","KODAK 2200","WKYA 418","2008",,"SALLE DE SOINS 1","CODEP-LIL-2020-037330","17/07/2020","D590459","70","4","0.273","CCD","true"
869,"yes","retro alvéolaire","CARESTREAM","CS 2200","CDYQ 637","2013",,"SALLE DE SOINS 2","CODEP-LIL-2020-037330","17/07/2020","D590459","70","7","0.071","CCD","true"
870,"yes","retro alvéolaire","TROPHY","Irix 708","54290","1995","1995","MURAL"," "," ",,"70","8","0.1","CCD","true"
871,"yes","retro alvéolaire"," MYRAY"," RX DX"," XA706 J 4035",2019,,"SALLE DE SOINS"," CODEP-LIL-2019-032694"," 19/07/2019","D590214"," 60"," 8"," 0.160","CCD","true"
873,"yes","retro alvéolaire","CARESTREAM","CS 2200","ELYO195","2016","2016","SALLE DE SOINS 2","CODEP-LIL-2017-018694","10/05/2017",,"70","7",,"ERLM","false"
873,"yes","retro alvéolaire","TROPHY","Oramatic 708 CCX","404006","1994","1994","SALLE DE SOINS","CODEP-LIL-2017-018694","10/05/2017",,"70","8",,"CCD","true"
874,"yes","retro alvéolaire","SIRONA","HELIODENT PLUS","0701/456654","2011",2011,"SALLE DE SOINS",,,,"70","7","0,04","CCD","true"
876,"yes","retro alvéolaire","TROPHY","KODAK 2200","XFYA 178","2009","2009","SALLE DE SOINS 1","CODEP-LIL-2019-052858","17/12/2019","D620208","70","4","0,077","CCD","true"
